,qname,teloBPLengths
201,0073fa02-facf-4d2c-add7-e31ca29f18b1,138
202,e71ac251-cfb0-4eb9-a9ed-d397827ae494,42
203,58e0cb40-27c4-40c5-8bde-dc6e81fd9761,264
204,29b54cc2-2e74-43b8-b13f-ac7f2761e92d,132
205,96dec0ec-23c7-43c6-93cc-bd582640e6bc,36
206,18f3daef-f9f9-4642-a0dc-434d187c7342,84
207,694fb1d6-e49e-4989-84ff-bc0e74575bc4,3414
208,328d1a96-938a-4dcd-8009-3f96436e0fa7,438
209,0c4d30f2-b42e-495c-afaa-a8b12def4af0,120
210,ad133ae8-efbb-484d-acfa-323c79e97ef5,276
211,8a0142e9-15b2-4087-982c-52c6a4f4faa8,390
212,4c38cc6b-a9c5-4e34-9fab-357d109892ef,1242
213,53d1e312-2c65-440b-94b8-14bba8d0f91f,2526
214,6eaf537d-000f-4907-91ab-9adca363eb76,396
215,6358601f-8b02-4deb-a79f-da48c88d5789,126
216,10e38fc3-4ced-47b8-bef1-a1619a67b60a,4560
217,12602628-df04-45b6-afc0-9a126fa60762,756
218,63cd4f13-3482-4456-8bd3-598f6f8a8e9d,4152
219,913c54a2-c0b8-4670-acd4-87d760d11380,96
220,eaa43784-eb4e-4e5d-a22f-c2bdbb35a36e,3228
221,f8740925-92a7-462d-a3f2-839d9539b52a,2466
222,9118fb03-d53d-45f1-aeae-0786e53fe48e,276
223,048accfa-b62a-4202-9892-2d0d4752416d,12
224,c3ed6af2-4113-419a-8871-c25dddf2e650,1956
225,5473d1d1-bdc7-4acf-8b8d-c1c0e4ca599f,2118
226,8de66c28-fded-4cd5-9386-5bc7faf84c23,2742
227,c4d8432a-c74e-4013-a011-c049ed7342bf,66
228,74539337-cf5b-4760-a51e-9dfcd0e10831,84
229,c2df7739-2c82-461b-aaf9-a5a542539233,348
230,7a114798-4990-42b5-a12b-b2a51fee7d63,66
231,a1c52fca-ac07-4191-84b1-ee9881c81fca,60
232,b6a24b03-321a-4673-9c3f-129034723512,36
233,0eb2693f-177b-410d-9aa5-4f7cccdc7159,3330
234,6d86dc85-4a4a-4a83-8c1d-78864fce37f2,678
235,f69b7c42-5c46-41da-9d0d-a1673306bbd1,276
236,3621c553-6e67-40a4-9961-175ff9df6ec1,774
237,0805a62a-61ae-4094-9897-137f178d4c64,702
238,0106368d-1c26-4c08-911b-b88f1fb17442,114
239,e37864f0-26a1-4bbc-9d69-1be46959514c,12
240,25688881-dc29-4767-9773-f9b9989d54d8,90
241,d2ff848e-fff6-4a9b-a29e-08eb4f0a88b0,4020
242,93352420-1328-47ce-8408-08e0a70ce194,120
243,41e2f98e-8c0b-48fa-8758-ba04b7e7f2d7,624
244,181bb0cf-8078-4ff2-88ad-3bf0c33e86d6,282
245,cac1b62f-ab4b-48b4-9930-dc440410570e,312
246,6aec2b17-3157-4a3d-8c2e-a7327d02ee46,3354
247,7bf6a5d5-6f84-41cb-af70-5f1719fa55e1,4122
248,7fa88951-540c-4973-9fab-18c9620b156f,180
249,72b8f371-9340-4e51-881f-57c8c6038ec8,36
250,63278d9a-c335-4742-92db-5e19b841bd50,36
251,31c3ad1b-3b22-4204-8a77-80d21324f969,3840
252,3a6dc01c-1de7-452b-8269-0290e09fd90f,2604
253,c09b2070-19c4-4401-a04f-f09bf5dd6644,150
254,9b3ebf6e-b210-446c-b65a-263ac8eb4c5a,126
255,765ad031-cfd9-4d4f-9ce1-291bc199a4dd,144
256,d81c97df-de5a-483f-9ce9-f94efd5ed2fb,1164
257,7e1515c1-49fd-4a07-a500-deb7af38fc77,54
258,303333d5-4266-49ae-86b0-5944b7e82f70,132
