read_id	length	strand
7ded32aa-64ef-41fc-95d2-08eb6566645c	3457	G
0d2988a1-8087-47bd-b62e-174a8e0eea6f	318	G
0d1c71bc-06a1-4bff-8297-3a6cfa03416e	6362	G
0d1c71bc-06a1-4bff-8297-3a6cfa03416e	72	G
c06b5b4b-ba3c-4cab-9082-7dfa8904bf8d	2346	G
f7e3e8cb-37ec-4267-bf74-676342eb5256	5611	G
a5af4539-9298-4c7c-bab0-629c6da6cbb2	4429	G
93873613-deab-4d81-93aa-e668baf8a0cc	2401	G
93873613-deab-4d81-93aa-e668baf8a0cc	789	G
dab85b09-378d-47c7-b2d7-3fedd7a95857	6615	G
5bae714b-3dd6-49ae-95ab-3583005d2518	3220	G
5bae714b-3dd6-49ae-95ab-3583005d2518	126	G
742d9756-9f2a-4a94-852d-ec8902694671	4287	G
bfe75f90-e059-4397-877c-4e1ddfc53632	1456	G
3aaee9d9-459f-48a6-ac3b-2f392f630dc4	2178	G
18f49616-6483-4f5c-8fef-80fe3ded65d0	540	G
18f49616-6483-4f5c-8fef-80fe3ded65d0	181	G
ed6bf98b-1eb2-42a1-aea4-f923504db45b	4111	G
ae71061b-2ae8-42c4-b7e6-e3605f1b54f2	1659	G
b18bdf19-dec4-42d6-9cbc-92cd29c66e7d	3421	G
6bb160cb-40ca-4ce0-b264-7bae3dba7de4	2970	G
427d63ed-d10e-45a7-b378-41981805d512	3623	G
49f2aaf3-766f-4011-9cd9-4df0300d739f	2966	G
c372059f-fea9-4b30-aa72-f1fcfdf5b477	3597	G
a1e703fa-eaef-4f2b-9be2-1c07ba4eca31	2799	G
c05c3890-ec16-45fb-96f4-1687da6486a8	4478	G
c05c3890-ec16-45fb-96f4-1687da6486a8	212	G
fbc0ec52-561b-4453-aa53-70236d4a909b	4205	G
0ed82985-6f0e-47f5-87f2-68df0f8e9dee	6477	G
9135dc63-b409-43e3-b2d9-cf6897f9a6c5	104	G
c3b2ebf3-e312-461e-9ad6-33eab96c1d57	758	G
b2211baa-71dc-44af-b667-6494df1334be	104	G
dcb21588-c0bf-42f1-8978-be01177b8e5f	1260	G
521609c2-b70d-4aaf-be9a-d39c0e17d225	502	G
7832a221-0b13-4db0-8b2e-7ee9c68e9284	2702	G
e17426c1-4495-4f1a-b71b-e5c3c9c83100	5277	G
19972822-0e2d-47b5-863a-fea14cefeb2b	2093	G
7cdfee14-c0bc-49c8-a4e7-7eb329243762	3647	G
9114b57c-1268-483c-b5c2-f90d85077860	66	G
17f3ad41-3ddf-4135-9391-c36612a03d30	346	G
a07afe41-905c-4a2d-bd56-3e1b2916e5ce	146	G
e0ad4700-bcbe-4446-9619-775971335238	2753	G
448ab1e7-6bb0-4133-b314-e696b848a013	3449	G
41343580-299c-4cc2-99ee-b19bc1b5c3dd	2578	G
41343580-299c-4cc2-99ee-b19bc1b5c3dd	735	G
3667fe92-1517-4c22-92eb-53ed1ede5928	4200	G
0810c13e-0664-4bf7-9a2a-91377d8f37a3	1899	G
0810c13e-0664-4bf7-9a2a-91377d8f37a3	102	G
0810c13e-0664-4bf7-9a2a-91377d8f37a3	98	G
2ff422d5-b373-45ef-9c91-f187a5d89184	2720	G
c47db129-c11c-4dea-897a-2ce63a3f06ca	2205	G
1fa7df56-4073-4738-9c6f-d14716196144	96	G
e60604b9-bf76-4952-9c78-4f91f8202898	4380	G
d6d8d196-bcff-44e4-af70-cf4d16c3e2d0	1447	G
d6d8d196-bcff-44e4-af70-cf4d16c3e2d0	819	G
ac3d80b4-e1b0-4301-be42-4aa468f8be83	4391	G
44f2001d-3bfd-40fa-a97a-3a2221327513	177	G
d033ffcd-1ac0-406b-ba47-512cd26a8dab	4245	G
8fa93014-f658-4092-a0cb-63f193774997	1412	G
24de7998-7bd9-4c58-8093-d1d8293d8eda	4674	G
c201f432-b65d-45d3-b51a-cd7ecc80f33d	1409	G
f60b3c05-f1ac-4452-9a64-40b491839169	2696	G
bfab5605-8775-41fa-9056-f9db589f7744	2535	G
1a69f196-d0bc-4af9-b343-873bcac5ba56	1567	G
5ce17f61-9ae8-483c-b82f-d2b46a8dfee7	2347	G
199655bc-52f2-4b7d-ae54-8a5b14ef8553	2704	G
ff740fb6-e706-44fe-8d7a-38f62b01a0a8	2484	G
ea458b6d-ebe7-4bf2-943a-0fdcbb2de471	3935	G
ccaa8c67-d43b-4aee-ac95-ba87621d60c2	2963	G
27663854-4ed7-42f1-baec-1d62fccc10ae	4777	G
87dcd9e7-93c9-4b70-9b53-e45edc5f0df0	3959	G
05b7df12-4f66-486b-a3c9-874b9778ca3a	4684	G
05b7df12-4f66-486b-a3c9-874b9778ca3a	212	G
abac7bff-a798-44a7-91a8-3972fb442e0f	2317	G
a88441c8-20da-4884-949d-12a7dee37361	2298	G
23db9c66-9ad7-4f70-b175-e09417a7ed3f	2351	G
a7a0e41f-44d4-411d-a549-84ec688ec290	104	G
2fc08e68-ed55-4b46-8812-c41a3587a78b	375	G
f65d7281-4b35-4bd8-a348-55d13c9c08fb	3438	G
f65d7281-4b35-4bd8-a348-55d13c9c08fb	433	G
5c77ae10-d0fd-4a88-9ab4-aa665ebe2318	3017	G
5284ee00-0eab-45b3-af33-e27eadb1885b	3232	G
1c3e7f10-7158-4071-97f2-76a60d9d0508	4676	G
02bf81bf-6e60-490f-b322-7f31f105b754	105	G
d5df768f-0b48-428c-ae3d-153455161628	180	G
779d292b-1ef6-46bc-9a41-646481d251b8	2359	G
f836f575-63b0-4611-bb7f-ec81f7e0e99b	249	G
dd88c110-c41e-4011-89c5-945aa83949e5	4354	G
1fde1993-1a07-4fa1-881f-ca0e745820da	3193	G
9fc659ef-edca-432f-9a3c-d7d12cd9ea93	1950	G
9fc659ef-edca-432f-9a3c-d7d12cd9ea93	78	G
9fc659ef-edca-432f-9a3c-d7d12cd9ea93	98	G
4973484b-021a-479b-8fe2-34d8e1cb6e32	2660	G
860f2e8e-3241-4767-8feb-225a3f04cb52	2351	G
8c534d5f-99b3-489c-888c-07679ac3019f	780	G
8c534d5f-99b3-489c-888c-07679ac3019f	373	G
8c534d5f-99b3-489c-888c-07679ac3019f	576	G
6db8f098-3901-4c9e-8a18-90c60fda5b56	1264	G
5d8a63c9-a4f6-4a73-9bda-895f77ebffb1	596	G
5d8a63c9-a4f6-4a73-9bda-895f77ebffb1	262	G
c8862635-6928-4614-87ad-8665ce115712	1294	G
b9fc86eb-c665-4b37-a0ea-7de0c86556ee	2068	G
b9fc86eb-c665-4b37-a0ea-7de0c86556ee	124	G
b9fc86eb-c665-4b37-a0ea-7de0c86556ee	1725	G
b9fc86eb-c665-4b37-a0ea-7de0c86556ee	346	G
088e7743-3bd3-4384-aaa5-3620f60e5523	180	G
2607442a-1c3e-4ef0-a2b6-1e848db1516e	1483	G
2607442a-1c3e-4ef0-a2b6-1e848db1516e	88	G
c91cb838-2299-4de0-8599-86f3a0b6a992	5047	G
c91cb838-2299-4de0-8599-86f3a0b6a992	637	G
1f1adee5-e264-4323-8c5e-19c4e58d3d54	1964	G
4ffa6678-5fbe-4df9-917a-0788cce0be5a	3779	G
82a346b5-2a3f-44bc-8500-e2dbf77f634a	5634	G
88f70ee2-1b97-41ad-8c84-40815c44ad28	195	G
e3447029-0ebd-467a-b0cc-222307bfb7e1	472	G
d6d3172f-c07c-4656-bddf-c96b79fa092f	9182	G
b92209b3-8083-4acf-983d-3c9367348473	4381	G
3540ebcf-0be8-43f0-8306-d3d4d72d1bd0	2307	G
9e7e106b-bdf5-415e-9c2b-40c970a76b55	1491	G
0073fa02-facf-4d2c-add7-e31ca29f18b1	332	G
2bd0a0c6-be55-4ab5-b6b2-7a865a5ba1b7	502	G
2be0c816-2baf-457d-a20c-7205d5bba6e4	118	G
3cf0c3ec-9bfd-45b0-9218-001c1fb3698d	6406	G
58e0cb40-27c4-40c5-8bde-dc6e81fd9761	1321	G
694fb1d6-e49e-4989-84ff-bc0e74575bc4	3498	G
694fb1d6-e49e-4989-84ff-bc0e74575bc4	72	G
ec098f37-1908-4cf4-b7cf-51d217a1f2d0	3498	G
ec098f37-1908-4cf4-b7cf-51d217a1f2d0	72	G
29b54cc2-2e74-43b8-b13f-ac7f2761e92d	2085	G
e71ac251-cfb0-4eb9-a9ed-d397827ae494	3597	G
96dec0ec-23c7-43c6-93cc-bd582640e6bc	4171	G
18f3daef-f9f9-4642-a0dc-434d187c7342	4227	G
0c4d30f2-b42e-495c-afaa-a8b12def4af0	755	G
6358601f-8b02-4deb-a79f-da48c88d5789	2399	G
328d1a96-938a-4dcd-8009-3f96436e0fa7	195	G
8a0142e9-15b2-4087-982c-52c6a4f4faa8	212	G
ad133ae8-efbb-484d-acfa-323c79e97ef5	332	G
6eaf537d-000f-4907-91ab-9adca363eb76	381	G
4c38cc6b-a9c5-4e34-9fab-357d109892ef	3404	G
53d1e312-2c65-440b-94b8-14bba8d0f91f	2560	G
53d1e312-2c65-440b-94b8-14bba8d0f91f	163	G
63cd4f13-3482-4456-8bd3-598f6f8a8e9d	4449	G
10e38fc3-4ced-47b8-bef1-a1619a67b60a	5022	G
12602628-df04-45b6-afc0-9a126fa60762	692	G
913c54a2-c0b8-4670-acd4-87d760d11380	1767	G
913c54a2-c0b8-4670-acd4-87d760d11380	168	G
f8740925-92a7-462d-a3f2-839d9539b52a	2550	G
f8740925-92a7-462d-a3f2-839d9539b52a	353	G
eaa43784-eb4e-4e5d-a22f-c2bdbb35a36e	3543	G
5473d1d1-bdc7-4acf-8b8d-c1c0e4ca599f	1798	G
5473d1d1-bdc7-4acf-8b8d-c1c0e4ca599f	160	G
9118fb03-d53d-45f1-aeae-0786e53fe48e	8113	G
177dd0a7-c9fc-4e20-a2bb-66256908b580	168	G
74539337-cf5b-4760-a51e-9dfcd0e10831	478	G
048accfa-b62a-4202-9892-2d0d4752416d	2485	G
a1c52fca-ac07-4191-84b1-ee9881c81fca	3352	G
a4e1d3cc-fe4c-424b-bc98-8f3e89c1ed95	199	G
c3ed6af2-4113-419a-8871-c25dddf2e650	1257	G
8de66c28-fded-4cd5-9386-5bc7faf84c23	2851	G
c4d8432a-c74e-4013-a011-c049ed7342bf	1267	G
bfdc0405-9b9d-42cb-9870-3efc397402d6	100	G
05b778c0-33e4-43ea-9f43-301900a92de8	502	G
c2df7739-2c82-461b-aaf9-a5a542539233	760	G
7a114798-4990-42b5-a12b-b2a51fee7d63	138	G
b6a24b03-321a-4673-9c3f-129034723512	3498	G
0eb2693f-177b-410d-9aa5-4f7cccdc7159	3540	G
3621c553-6e67-40a4-9961-175ff9df6ec1	3075	G
3621c553-6e67-40a4-9961-175ff9df6ec1	353	G
