read_id	length	strand
31bef312-8cc7-414f-8360-e813f7f51004	197	G
31bef312-8cc7-414f-8360-e813f7f51004	209	G
31bef312-8cc7-414f-8360-e813f7f51004	97	G
31bef312-8cc7-414f-8360-e813f7f51004	62	G
31bef312-8cc7-414f-8360-e813f7f51004	62	G
31bef312-8cc7-414f-8360-e813f7f51004	62	G
31bef312-8cc7-414f-8360-e813f7f51004	116	G
31bef312-8cc7-414f-8360-e813f7f51004	59	G
d2d28d9b-f849-4480-9388-3e347590dd2b	274	G
d2d28d9b-f849-4480-9388-3e347590dd2b	1486	G
d2d28d9b-f849-4480-9388-3e347590dd2b	743	G
d2d28d9b-f849-4480-9388-3e347590dd2b	537	G
7fa13e3b-db0c-4f2a-ad5c-19cff673df45	1637	G
7fa13e3b-db0c-4f2a-ad5c-19cff673df45	1264	G
58a5323c-0391-4cb8-bb34-f7ed86028025	3222	G
ff60c841-b525-46c9-aa1d-317ac7e1c15a	2134	G
519599e8-0a3f-4bba-99f5-ea44a4d65bd8	2792	G
740614fa-9c83-4422-a596-db0696c5b1f7	110	G
809e8240-bf96-4cbe-9825-a467699c4cc6	2546	G
92c363b4-0a51-4f9d-8602-e9c4648d5d8b	127	G
1e16a9ec-556e-49b3-bef7-173e122cd2f5	93	G
5b8cec6b-8224-452c-9cf6-dc6959ef56a2	509	G
b5981d0f-ef3c-47a8-9070-f42fc780ca24	272	G
cd1c2319-d9ca-4000-b4d0-1d8d1a27ee01	6358	G
c8f4d337-7fc7-4c95-ad7f-b17dcdaff507	376	G
c8f4d337-7fc7-4c95-ad7f-b17dcdaff507	136	G
3781c721-fee4-478f-834b-46bc9a704595	341	G
3781c721-fee4-478f-834b-46bc9a704595	132	G
30f29f54-bb1d-4e8f-b39c-6024fa12f0fd	3261	G
28296e3b-aa65-4c3c-8dd9-21f5f5bd0503	135	G
28296e3b-aa65-4c3c-8dd9-21f5f5bd0503	53	G
7ded32aa-64ef-41fc-95d2-08eb6566645c	3495	G
0d2988a1-8087-47bd-b62e-174a8e0eea6f	309	G
0d1c71bc-06a1-4bff-8297-3a6cfa03416e	6458	G
0d1c71bc-06a1-4bff-8297-3a6cfa03416e	55	G
c06b5b4b-ba3c-4cab-9082-7dfa8904bf8d	471	G
c06b5b4b-ba3c-4cab-9082-7dfa8904bf8d	444	G
c06b5b4b-ba3c-4cab-9082-7dfa8904bf8d	258	G
f7e3e8cb-37ec-4267-bf74-676342eb5256	259	G
f7e3e8cb-37ec-4267-bf74-676342eb5256	183	G
f7e3e8cb-37ec-4267-bf74-676342eb5256	224	G
f7e3e8cb-37ec-4267-bf74-676342eb5256	139	G
f7e3e8cb-37ec-4267-bf74-676342eb5256	301	G
f7e3e8cb-37ec-4267-bf74-676342eb5256	80	G
f7e3e8cb-37ec-4267-bf74-676342eb5256	62	G
93873613-deab-4d81-93aa-e668baf8a0cc	2445	G
93873613-deab-4d81-93aa-e668baf8a0cc	794	G
a5af4539-9298-4c7c-bab0-629c6da6cbb2	2200	G
a5af4539-9298-4c7c-bab0-629c6da6cbb2	881	G
dab85b09-378d-47c7-b2d7-3fedd7a95857	375	G
dab85b09-378d-47c7-b2d7-3fedd7a95857	181	G
dab85b09-378d-47c7-b2d7-3fedd7a95857	191	G
dab85b09-378d-47c7-b2d7-3fedd7a95857	83	G
dab85b09-378d-47c7-b2d7-3fedd7a95857	171	G
dab85b09-378d-47c7-b2d7-3fedd7a95857	46	G
dab85b09-378d-47c7-b2d7-3fedd7a95857	82	G
dab85b09-378d-47c7-b2d7-3fedd7a95857	73	G
5bae714b-3dd6-49ae-95ab-3583005d2518	165	G
5bae714b-3dd6-49ae-95ab-3583005d2518	218	G
742d9756-9f2a-4a94-852d-ec8902694671	970	G
742d9756-9f2a-4a94-852d-ec8902694671	2218	G
742d9756-9f2a-4a94-852d-ec8902694671	74	G
bfe75f90-e059-4397-877c-4e1ddfc53632	814	G
bfe75f90-e059-4397-877c-4e1ddfc53632	87	G
18f49616-6483-4f5c-8fef-80fe3ded65d0	75	G
18f49616-6483-4f5c-8fef-80fe3ded65d0	71	G
3aaee9d9-459f-48a6-ac3b-2f392f630dc4	1999	G
ae71061b-2ae8-42c4-b7e6-e3605f1b54f2	1234	G
ae71061b-2ae8-42c4-b7e6-e3605f1b54f2	263	G
ed6bf98b-1eb2-42a1-aea4-f923504db45b	284	G
ed6bf98b-1eb2-42a1-aea4-f923504db45b	48	G
6bb160cb-40ca-4ce0-b264-7bae3dba7de4	3082	G
b18bdf19-dec4-42d6-9cbc-92cd29c66e7d	782	G
b18bdf19-dec4-42d6-9cbc-92cd29c66e7d	2458	G
427d63ed-d10e-45a7-b378-41981805d512	640	G
427d63ed-d10e-45a7-b378-41981805d512	1982	G
427d63ed-d10e-45a7-b378-41981805d512	142	G
427d63ed-d10e-45a7-b378-41981805d512	54	G
427d63ed-d10e-45a7-b378-41981805d512	56	G
49f2aaf3-766f-4011-9cd9-4df0300d739f	2740	G
a1e703fa-eaef-4f2b-9be2-1c07ba4eca31	2839	G
c372059f-fea9-4b30-aa72-f1fcfdf5b477	1968	G
c372059f-fea9-4b30-aa72-f1fcfdf5b477	334	G
c372059f-fea9-4b30-aa72-f1fcfdf5b477	473	G
c372059f-fea9-4b30-aa72-f1fcfdf5b477	88	G
c372059f-fea9-4b30-aa72-f1fcfdf5b477	71	G
c372059f-fea9-4b30-aa72-f1fcfdf5b477	52	G
c05c3890-ec16-45fb-96f4-1687da6486a8	3114	G
c05c3890-ec16-45fb-96f4-1687da6486a8	212	G
c05c3890-ec16-45fb-96f4-1687da6486a8	288	G
c05c3890-ec16-45fb-96f4-1687da6486a8	122	G
c05c3890-ec16-45fb-96f4-1687da6486a8	50	G
fbc0ec52-561b-4453-aa53-70236d4a909b	1772	G
fbc0ec52-561b-4453-aa53-70236d4a909b	1713	G
fbc0ec52-561b-4453-aa53-70236d4a909b	84	G
fbc0ec52-561b-4453-aa53-70236d4a909b	87	G
fbc0ec52-561b-4453-aa53-70236d4a909b	60	G
0ed82985-6f0e-47f5-87f2-68df0f8e9dee	2574	G
0ed82985-6f0e-47f5-87f2-68df0f8e9dee	791	G
0ed82985-6f0e-47f5-87f2-68df0f8e9dee	619	G
9135dc63-b409-43e3-b2d9-cf6897f9a6c5	105	G
b2211baa-71dc-44af-b667-6494df1334be	104	G
c3b2ebf3-e312-461e-9ad6-33eab96c1d57	725	G
dcb21588-c0bf-42f1-8978-be01177b8e5f	138	G
dcb21588-c0bf-42f1-8978-be01177b8e5f	130	G
dcb21588-c0bf-42f1-8978-be01177b8e5f	72	G
dcb21588-c0bf-42f1-8978-be01177b8e5f	53	G
521609c2-b70d-4aaf-be9a-d39c0e17d225	505	G
e17426c1-4495-4f1a-b71b-e5c3c9c83100	734	G
e17426c1-4495-4f1a-b71b-e5c3c9c83100	751	G
e17426c1-4495-4f1a-b71b-e5c3c9c83100	3393	G
7832a221-0b13-4db0-8b2e-7ee9c68e9284	1974	G
7832a221-0b13-4db0-8b2e-7ee9c68e9284	348	G
19972822-0e2d-47b5-863a-fea14cefeb2b	2148	G
7cdfee14-c0bc-49c8-a4e7-7eb329243762	435	G
7cdfee14-c0bc-49c8-a4e7-7eb329243762	899	G
7cdfee14-c0bc-49c8-a4e7-7eb329243762	65	G
7cdfee14-c0bc-49c8-a4e7-7eb329243762	496	G
9114b57c-1268-483c-b5c2-f90d85077860	115	G
a07afe41-905c-4a2d-bd56-3e1b2916e5ce	148	G
17f3ad41-3ddf-4135-9391-c36612a03d30	344	G
e0ad4700-bcbe-4446-9619-775971335238	571	G
e0ad4700-bcbe-4446-9619-775971335238	133	G
e0ad4700-bcbe-4446-9619-775971335238	70	G
e0ad4700-bcbe-4446-9619-775971335238	91	G
e0ad4700-bcbe-4446-9619-775971335238	78	G
e0ad4700-bcbe-4446-9619-775971335238	49	G
448ab1e7-6bb0-4133-b314-e696b848a013	3518	G
41343580-299c-4cc2-99ee-b19bc1b5c3dd	1968	G
41343580-299c-4cc2-99ee-b19bc1b5c3dd	605	G
41343580-299c-4cc2-99ee-b19bc1b5c3dd	614	G
41343580-299c-4cc2-99ee-b19bc1b5c3dd	50	G
3667fe92-1517-4c22-92eb-53ed1ede5928	1516	G
3667fe92-1517-4c22-92eb-53ed1ede5928	2459	G
0810c13e-0664-4bf7-9a2a-91377d8f37a3	606	G
0810c13e-0664-4bf7-9a2a-91377d8f37a3	176	G
0810c13e-0664-4bf7-9a2a-91377d8f37a3	78	G
0810c13e-0664-4bf7-9a2a-91377d8f37a3	77	G
0810c13e-0664-4bf7-9a2a-91377d8f37a3	155	G
1fa7df56-4073-4738-9c6f-d14716196144	123	G
2ff422d5-b373-45ef-9c91-f187a5d89184	778	G
2ff422d5-b373-45ef-9c91-f187a5d89184	661	G
2ff422d5-b373-45ef-9c91-f187a5d89184	546	G
2ff422d5-b373-45ef-9c91-f187a5d89184	154	G
c47db129-c11c-4dea-897a-2ce63a3f06ca	1362	G
e60604b9-bf76-4952-9c78-4f91f8202898	4479	G
d6d8d196-bcff-44e4-af70-cf4d16c3e2d0	962	G
d6d8d196-bcff-44e4-af70-cf4d16c3e2d0	209	G
d6d8d196-bcff-44e4-af70-cf4d16c3e2d0	170	G
ac3d80b4-e1b0-4301-be42-4aa468f8be83	1547	G
ac3d80b4-e1b0-4301-be42-4aa468f8be83	2359	G
44f2001d-3bfd-40fa-a97a-3a2221327513	178	G
8fa93014-f658-4092-a0cb-63f193774997	1440	G
d033ffcd-1ac0-406b-ba47-512cd26a8dab	917	G
d033ffcd-1ac0-406b-ba47-512cd26a8dab	3286	G
c201f432-b65d-45d3-b51a-cd7ecc80f33d	599	G
c201f432-b65d-45d3-b51a-cd7ecc80f33d	618	G
24de7998-7bd9-4c58-8093-d1d8293d8eda	4766	G
f60b3c05-f1ac-4452-9a64-40b491839169	989	G
f60b3c05-f1ac-4452-9a64-40b491839169	1550	G
ff740fb6-e706-44fe-8d7a-38f62b01a0a8	2509	G
bfab5605-8775-41fa-9056-f9db589f7744	1478	G
bfab5605-8775-41fa-9056-f9db589f7744	542	G
5ce17f61-9ae8-483c-b82f-d2b46a8dfee7	1393	G
5ce17f61-9ae8-483c-b82f-d2b46a8dfee7	439	G
1a69f196-d0bc-4af9-b343-873bcac5ba56	1591	G
199655bc-52f2-4b7d-ae54-8a5b14ef8553	174	G
199655bc-52f2-4b7d-ae54-8a5b14ef8553	287	G
199655bc-52f2-4b7d-ae54-8a5b14ef8553	66	G
199655bc-52f2-4b7d-ae54-8a5b14ef8553	56	G
199655bc-52f2-4b7d-ae54-8a5b14ef8553	81	G
199655bc-52f2-4b7d-ae54-8a5b14ef8553	66	G
ea458b6d-ebe7-4bf2-943a-0fdcbb2de471	3957	G
ccaa8c67-d43b-4aee-ac95-ba87621d60c2	210	G
ccaa8c67-d43b-4aee-ac95-ba87621d60c2	105	G
ccaa8c67-d43b-4aee-ac95-ba87621d60c2	55	G
ccaa8c67-d43b-4aee-ac95-ba87621d60c2	111	G
ccaa8c67-d43b-4aee-ac95-ba87621d60c2	48	G
ccaa8c67-d43b-4aee-ac95-ba87621d60c2	91	G
