read_id	length	strand
11015cd4-9f5a-4736-950e-76f9d5b94fe4	201	G
22f7c422-ae3b-4a1d-9046-846cc133b8e8	134	G
23001897-bba3-40d2-807f-9b28c1bb6906	129	G
23001897-bba3-40d2-807f-9b28c1bb6906	111	G
23001897-bba3-40d2-807f-9b28c1bb6906	75	G
1128e823-f646-4979-9392-f4f375717c9d	235	G
1128e823-f646-4979-9392-f4f375717c9d	88	G
25abb417-68e3-46f6-a237-541ae803f0c9	503	G
25e2aaf2-0e6b-4446-a191-435962008a21	610	G
25ed23ac-7940-498f-8be3-2114661c2513	208	G
25ed23ac-7940-498f-8be3-2114661c2513	88	G
11a31f2b-3e24-4af5-ad36-3950732cf022	96	G
14973521-2294-4662-a05b-45fcc42e647a	262	G
14973521-2294-4662-a05b-45fcc42e647a	202	G
14973521-2294-4662-a05b-45fcc42e647a	169	G
14973521-2294-4662-a05b-45fcc42e647a	180	G
14b7db71-91b6-412e-9413-76234390664a	408	G
14ce971e-b6e5-402f-a229-9d115e6088cf	359	G
14ce971e-b6e5-402f-a229-9d115e6088cf	54	G
14ce971e-b6e5-402f-a229-9d115e6088cf	64	G
14ff8fcc-0211-4b26-acf2-3fd0b8003bbf	539	G
15141bb0-eb2a-488a-8674-8804e78ee80e	297	G
177dd0a7-c9fc-4e20-a2bb-66256908b580	170	G
1800419a-c758-406b-8432-e9e42616fdef	212	G
24e3f2f2-8b50-4366-90c4-bd6af7c1e1d9	88	G
17c10a86-aad7-4139-aa00-a2ea33082c8e	3626	G
17c10a86-aad7-4139-aa00-a2ea33082c8e	668	G
17e334bf-bdef-4b04-a1c7-18b858b6cc59	107	G
181bb0cf-8078-4ff2-88ad-3bf0c33e86d6	74	G
2630d5be-8363-43ef-9df6-203a9f339751	138	G
2652fd7c-46b9-4e3c-862c-62c3fd29e585	759	G
26c0e545-addb-4735-9e6b-0497e401171d	113	G
271e4c48-f2f7-4216-b967-77fa8014c1ff	210	G
271e4c48-f2f7-4216-b967-77fa8014c1ff	55	G
271e4c48-f2f7-4216-b967-77fa8014c1ff	88	G
2868d6d5-6a71-4a3c-b38e-3bb58ee10264	496	G
2878e759-82ab-4d44-bd5e-f0b8ecf360c5	756	G
28fc8f20-63e6-43f8-b02e-c8f4cb973386	206	G
297985aa-ebf0-4b39-8da7-6bc7a989a6b2	823	G
298fed62-bab7-4f2c-8681-73a66dc69565	144	G
17a9c0ef-7ef3-4fe8-9f3a-f327187a5ace	1101	G
17a9c0ef-7ef3-4fe8-9f3a-f327187a5ace	116	G
17a9c0ef-7ef3-4fe8-9f3a-f327187a5ace	73	G
18f49616-6483-4f5c-8fef-80fe3ded65d0	106	G
18f49616-6483-4f5c-8fef-80fe3ded65d0	60	G
193c946c-0015-43a2-a667-bb7dfe07c088	2908	G
1aea7ea6-4fee-4b72-b6ec-644db3f8604d	272	G
1aea7ea6-4fee-4b72-b6ec-644db3f8604d	102	G
1aed3d27-7223-4869-8418-844091585de8	1258	G
1d4e7f5e-86d6-40b9-9573-172298bbda4a	855	G
2a07ea58-b3c7-45c0-acd1-3129409a5409	767	G
2c9097f7-df4c-436d-bb4a-6868864cdcb0	501	G
2cc709e6-691e-4ee7-83ed-55608a786161	767	G
2cce4b72-b26f-4bcd-a307-ad5df418917c	100	G
1eedddd1-9ae9-4009-bc67-867b5b0e952e	1177	G
26504154-2009-40d1-b915-78867fbdb64c	2810	G
26ca2a9a-2b27-4137-965b-9084a6f7ae82	1124	G
27b771bf-a13e-42f4-9972-7cb5e74223ff	3301	G
2104760c-1bf3-4d7b-80f3-dc50eccd5ac2	212	G
2258c7d2-44ff-471d-919c-365736ec8ced	104	G
225f2a81-f473-4b38-8b7e-ea5f688e1932	80	G
225f2a81-f473-4b38-8b7e-ea5f688e1932	49	G
225f2a81-f473-4b38-8b7e-ea5f688e1932	56	G
237c8055-224d-42d0-9495-894997feead3	80	G
1893ed69-9dd9-4b73-b222-0f21fe1aa5ca	502	G
1a5b9827-2e97-4272-9237-52619753550b	333	G
1a5b9827-2e97-4272-9237-52619753550b	85	G
1a5b9827-2e97-4272-9237-52619753550b	67	G
1beb6d81-7d66-43e2-a227-87b0dcbfacc7	132	G
1daf7f19-0240-4d03-89c3-7484a2916a72	155	G
1daf7f19-0240-4d03-89c3-7484a2916a72	71	G
1db221ae-a874-456f-acda-0ea2cd24f811	1085	G
1db221ae-a874-456f-acda-0ea2cd24f811	740	G
2ed24d86-876c-477c-88e2-77ba6161d7a9	1856	G
23cbe50d-7323-412c-9afb-7fb88bee12ef	1995	G
25688881-dc29-4767-9773-f9b9989d54d8	772	G
297888cc-bdf8-4e09-8ac1-195cea9a8c7a	136	G
2a238095-d9fb-4502-a335-f7dda3eb8b84	147	G
2b459ff4-42b5-4c52-a451-d8c2ac2ecfc3	1006	G
2b459ff4-42b5-4c52-a451-d8c2ac2ecfc3	105	G
2bf6830c-5ab3-462a-ada0-8d8bcce2fd3d	1074	G
2bf6830c-5ab3-462a-ada0-8d8bcce2fd3d	1344	G
2e4fd90e-0610-4c5c-9e6d-37e6e581bc9e	372	G
2d042057-b437-4451-a2bd-b91369e88234	341	G
2d660145-c1aa-4633-98c4-edc7dee8b445	1186	G
2d660145-c1aa-4633-98c4-edc7dee8b445	88	G
30f29f54-bb1d-4e8f-b39c-6024fa12f0fd	1044	G
30f29f54-bb1d-4e8f-b39c-6024fa12f0fd	966	G
31abc01b-048f-4632-a7f0-2b2a62a8dafa	4992	G
31bef312-8cc7-414f-8360-e813f7f51004	153	G
31bef312-8cc7-414f-8360-e813f7f51004	90	G
26447c2a-fa63-4600-b45b-84c8409701d3	208	G
26447c2a-fa63-4600-b45b-84c8409701d3	72	G
27663854-4ed7-42f1-baec-1d62fccc10ae	50	G
2a1389f9-d15d-4366-b097-1d649d55b8da	243	G
2b8ddb20-57d8-4e3c-83b6-523a04094ba2	1961	G
1deb58fa-e532-4c2b-962f-d0754f951f46	632	G
1e16a9ec-556e-49b3-bef7-173e122cd2f5	138	G
1fa7df56-4073-4738-9c6f-d14716196144	95	G
1fe07c03-b496-403f-a5c4-626056058264	2364	G
1fe07c03-b496-403f-a5c4-626056058264	1297	G
2fbaef19-01eb-43bf-a1c6-f9f1f776c6b9	389	G
2fc08e68-ed55-4b46-8812-c41a3587a78b	375	G
2fe0fc7e-69a6-40aa-ad0d-02737a967ddf	464	G
306053df-2c9d-4ebc-b89e-89f89e4e903f	465	G
30e0c0e4-b542-4a63-8e42-1992f2be6c41	980	G
30e177ba-ddb4-4e78-84d7-c542c42f4710	171	G
30e177ba-ddb4-4e78-84d7-c542c42f4710	88	G
30e177ba-ddb4-4e78-84d7-c542c42f4710	65	G
30e177ba-ddb4-4e78-84d7-c542c42f4710	55	G
3418d34e-f0c9-4707-a6fe-318ba86a244c	113	G
3621c553-6e67-40a4-9961-175ff9df6ec1	103	G
3621c553-6e67-40a4-9961-175ff9df6ec1	352	G
375ec19e-c6be-4e3e-8fb8-99b4bb6f28c0	392	G
375f9338-7e5c-4a40-bc12-27f4360e0806	376	G
375f9338-7e5c-4a40-bc12-27f4360e0806	46	G
387ae135-25af-49d7-bf45-2ffbc65017b9	991	G
1fde1993-1a07-4fa1-881f-ca0e745820da	77	G
2004eb03-286c-45c1-9bf6-a56e30f8f50e	90	G
31dde837-bca8-4320-93b5-1594ccb609d8	105	G
32fd0ebc-65af-4311-8048-830060ba49c0	502	G
33599931-cb1d-4d74-b6c5-1632512b9da9	1115	G
33599931-cb1d-4d74-b6c5-1632512b9da9	1091	G
3363c2f3-ea64-429b-b5b1-623af7f4a582	52	G
344774fa-e2e3-47de-88b6-0c7f158259c3	462	G
3897eb0d-7ca7-4e05-a1f9-4094900ffa82	63	G
20630122-39e5-4298-a80c-faa2913316e1	94	G
214110af-8b23-441f-a951-0b8e9d2e975e	578	G
21f4b14e-1255-4cac-a56d-75fd7d5de3ce	1075	G
2cf5bc31-0a63-4f5f-a40f-81503e03b0f2	347	G
2fe3765f-9a58-403d-b381-5e5a4aeae341	113	G
303333d5-4266-49ae-86b0-5944b7e82f70	2548	G
2433a827-0948-4d6b-bbaf-15e350ef930c	330	G
245bd075-288e-4ea2-803e-819b63b9f9a8	101	G
31e0650a-a3d4-459e-ad52-1dc0edc9d2e7	104	G
3285dca3-02d0-4492-b5e9-dadf92c15d07	241	G
36d80fe8-97fa-4fdf-9ee6-ba3d61bbd11c	71	G
