,qname,teloBPLengths
307,47ac152a-1e47-4c6a-ac3e-f1c7dd42021e,48
308,47ce1bce-62b3-4c78-b765-f9b70bd3da05,690
309,48c2e978-e76c-470b-baa7-e84a04753a3b,270
310,50ae31d6-4779-4367-b163-9c6c1ce07ad5,54
311,51a585c8-288b-46a2-9776-e23df9346298,150
312,5214f8f4-9869-4401-8d26-2e1eb7c23f77,246
313,48a7a647-8063-4b52-ac35-91245497fd49,114
314,521609c2-b70d-4aaf-be9a-d39c0e17d225,156
315,549b3801-eab1-4381-866e-d49a35b5c4d6,246
316,5794623f-7b08-4f0d-9b3a-fef3c8aa521e,570
317,4b2509e0-03e4-4425-98a2-3999af2a80da,144
318,4973484b-021a-479b-8fe2-34d8e1cb6e32,978
319,4cbe6f97-bf0e-4643-b23c-a22a0899086e,132
320,4cedf6da-f50c-4252-a217-6520df4a93c7,1152
321,5798e6fc-73cb-4e72-b211-c25bf771eafc,282
322,61659354-cc78-46e2-94d0-4275d756f1ea,1308
323,625926d2-ebc9-44a8-a4bf-8070f2163f69,456
324,64632ab3-9751-4c84-b6c4-4cfa9ce5493e,156
325,6557d056-e572-4e53-90f5-428067bbe2aa,1008
326,65d56eb7-07da-4aec-9689-a80dbf86ae96,54
327,682c8b2d-d903-4dc4-840b-f3c09015d62d,42
328,6b10d44b-b96e-452c-8286-eb79cc48d180,378
